run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
41391,262.5774664279857,-48.42786292657672,1173.0397919118147,117.30397919118147,117.30397919118147,234.60795838236294,0.51,-1078.3246653843223,-2100.233030718289,-3154.647838675637,7253.81855787323,154.74499988955347,-7.003699918094867,42.17677702474664,179.33523836097422,42.17677702474664,-124.30767910927634,262.5774664279857,"{""AC"": -55, ""AC_35_P"": 50, ""AC_40_BP"": -36, ""AC_45_KO"": -290, ""AC_50_C"": 47, ""AC_50_CO"": -15, ""AC_50_C_2"": 35, ""AC_50_P_2"": 24, ""AC_60_C"": 38}",-55,-290,-36,-15,35,24,50,0,0,0,47,38
135873,238.6524595398763,42.1630619803301,1138.3851477790945,113.83851477790945,113.83851477790945,227.6770295558189,0.488,-954.7190281230656,-2796.3549459314636,-4419.971431524975,5988.757229840825,143.18055672756975,-0.027297490890106246,38.52534793246175,162.45687943924565,38.52534793246175,-113.86581226879956,238.6524595398763,"{""AC"": -55, ""AC_35_P"": 45, ""AC_40_BP"": -50, ""AC_45_KO"": -450, ""AC_45_P"": 8, ""AC_50_C"": 50, ""AC_50_CO"": -5, ""AC_50_C_2"": 39, ""AC_60_C"": 11}",-55,-450,-50,-5,39,0,45,0,8,0,50,11
45470,224.00997888740204,22.29657148742365,1103.8065878743282,110.38065878743282,110.38065878743282,220.76131757486564,0.49,-869.0099128001578,-2846.260136291592,-4576.118038911905,6534.468426247084,137.10898760738627,6.75750068736258,38.46816257366197,152.96431855053595,38.46816257366197,-103.62315810007024,224.00997888740204,"{""AC"": -45, ""AC_35_P"": 43, ""AC_40_BP"": -48, ""AC_45_KO"": -470, ""AC_50_C"": 30, ""AC_50_CO"": -8, ""AC_50_C_2"": 44, ""AC_50_P_2"": 11, ""AC_60_C"": 22}",-45,-470,-48,-8,44,11,43,0,0,0,30,22
8766,194.1007982929368,-18.34911838328594,868.1465122823868,86.81465122823867,86.81465122823867,173.62930245647735,0.506,-756.2657531154315,-2144.889652672434,-3476.379858468156,3591.4850749957404,118.47422298139364,5.0343600140789135,37.253609711502726,134.58384783010555,37.253609711502726,-81.78029121415976,194.1007982929368,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -38, ""AC_45_KO"": -360, ""AC_50_C"": 37, ""AC_50_CO"": -16, ""AC_50_C_2"": 21, ""AC_50_P"": 5, ""AC_60_C"": 34}",-50,-360,-38,-16,21,0,50,0,0,5,37,34
82630,227.27135453914383,49.958150268324516,1106.9889842481036,110.69889842481037,110.69889842481037,221.39779684962073,0.49,-904.0038068543909,-2771.6349816211837,-4500.482200641172,6311.392759704924,136.87097385370475,1.270402825546114,36.321334298580034,154.3964395902217,36.321334298580034,-109.42849559926425,227.27135453914383,"{""AC"": -45, ""AC_35_P"": 50, ""AC_40_BP"": -45, ""AC_45_KO"": -460, ""AC_45_P"": 10, ""AC_50_C"": 31, ""AC_50_CO"": -9, ""AC_50_C_2"": 39, ""AC_60_C"": 26}",-45,-460,-45,-9,39,0,50,0,10,0,31,26
115808,182.33255116682045,42.543568658200826,898.5212730828024,89.85212730828025,89.85212730828025,179.7042546165605,0.488,-679.2489611202652,-2628.7087092246597,-4149.037165816749,4839.090887486234,114.40765505479392,12.520310886754146,35.519143344640554,125.90707128373711,35.519143344640554,-77.3318164215261,182.33255116682045,"{""AC"": -35, ""AC_35_P"": 36, ""AC_40_BP"": -50, ""AC_45_KO"": -430, ""AC_45_P"": 14, ""AC_50_C"": 24, ""AC_50_CO"": -6, ""AC_50_C_2"": 30, ""AC_60_C"": 19}",-35,-430,-50,-6,30,0,36,0,14,0,24,19
13131,218.64261856620305,-9.456149985929414,1030.4123859815081,103.04123859815081,103.04123859815081,206.08247719630162,0.504,-879.752788240118,-2710.685938654329,-3912.806674121915,2904.2786494252787,130.66733974219125,-1.29557849382644,35.15908103110996,148.89466950465945,35.15908103110996,-104.33681709197725,218.64261856620305,"{""AC"": -40, ""AC_35_P"": 47, ""AC_40_BP"": -38, ""AC_45_KO"": -400, ""AC_50_C"": 27, ""AC_50_CO"": -5, ""AC_50_C_2"": 18, ""AC_50_P_2"": 29, ""AC_60_C"": 19}",-40,-400,-38,-5,18,29,47,0,0,0,27,19
120854,236.9041181461739,41.24596249226241,1113.0181467262978,111.30181467262977,111.30181467262977,222.60362934525955,0.49,-983.4660956323227,-1531.1178092165933,-2778.925803195906,6364.275143247165,138.5575085829416,-8.96240576190678,33.73329646501061,159.9053596964003,33.73329646501061,-120.26422043453655,236.9041181461739,"{""AC"": -50, ""AC_35_P"": 36, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_45_P"": 18, ""AC_50_C"": 40, ""AC_50_CO"": -10, ""AC_50_C_2"": 50, ""AC_60_C"": 12}",-50,-250,-50,-10,50,0,36,0,18,0,40,12
88745,140.16164267223783,14.50540613433634,693.7679166021395,69.37679166021395,69.37679166021395,138.7535833204279,0.488,-478.5949377523637,-2528.9061232245817,-4007.2018160830735,2115.1718958111487,92.30214889700146,20.512908234146906,33.6840061792763,98.88769786956615,33.6840061792763,-48.86388342606705,140.16164267223783,"{""AC"": -50, ""AC_35_P"": 40, ""AC_40_BP"": -50, ""AC_40_P"": -4, ""AC_45_KO"": -430, ""AC_50_C"": 50, ""AC_50_CO"": -7, ""AC_50_C_2"": 21, ""AC_50_P"": -12}",-50,-430,-50,-7,21,0,40,-4,0,-12,50,0
30088,240.56340513960023,48.86973426204031,1135.8011375124006,113.58011375124006,113.58011375124006,227.16022750248013,0.482,-1001.2288287735574,-2552.462782581058,-4336.708284666621,6682.762375789158,140.44052226224449,-9.743802053789125,33.58902394794659,162.10693526311235,33.58902394794659,-123.32391580502919,240.56340513960023,"{""AC"": -55, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -440, ""AC_50_C"": 33, ""AC_50_CO"": -16, ""AC_50_C_2"": 43, ""AC_50_P"": 8, ""AC_60_C"": 40}",-55,-440,-50,-16,43,0,50,0,0,8,33,40
25387,164.32261089326744,-15.638662809154084,729.5514511663465,72.95514511663465,72.95514511663465,145.9102902332693,0.51,-629.9963409159484,-1194.8870216269254,-1446.1903587045479,2257.76835233562,101.3229768016726,6.823525664280339,33.345587197557855,114.58400756831136,33.345587197557855,-66.13161945235431,164.32261089326744,"{""AC"": 25, ""AC_35_P"": 20, ""AC_40_BP"": -9, ""AC_40_P"": 28, ""AC_45_KO"": -130, ""AC_50_CO"": -24, ""AC_50_C_2"": 7, ""AC_50_P"": 42, ""AC_50_P_2"": 43}",25,-130,-9,-24,7,43,20,28,0,42,0,0
26598,207.9624280969924,22.845815542382525,970.6918886490811,97.06918886490811,97.06918886490811,194.13837772981623,0.488,-842.1079345587224,-2589.622530775082,-4161.895137808266,3691.825878215959,123.75163464112015,-2.564555542688197,33.111643480729995,141.58973415282924,33.111643480729995,-99.63374440759631,207.9624280969924,"{""AC"": -55, ""AC_35_P"": 48, ""AC_40_BP"": -50, ""AC_45_KO"": -440, ""AC_45_P"": -1, ""AC_50_C"": 34, ""AC_50_CO"": -8, ""AC_50_C_2"": 31, ""AC_60_C"": 24}",-55,-440,-50,-8,31,0,48,0,-1,0,34,24
140645,153.39373010622242,33.58892869641038,764.6998649898508,76.46998649898508,76.46998649898508,152.93997299797016,0.486,-548.0312967052597,-2831.2615385813942,-4314.962794890533,1981.1641192386783,98.59060043569644,16.385905929907494,32.95404235094093,106.87466864621317,32.95404235094093,-60.084080569077585,153.39373010622242,"{""AC"": 20, ""AC_35_P"": 33, ""AC_40_BP"": 2, ""AC_40_P"": 41, ""AC_45_KO"": -480, ""AC_50_C"": -4, ""AC_50_CO"": -23, ""AC_50_C_2"": 18, ""AC_50_P"": 38}",20,-480,2,-23,18,0,33,41,0,38,-4,0
58369,215.07646158897563,9.63418121748407,1064.8671900536833,106.48671900536833,106.48671900536833,212.97343801073666,0.494,-861.548512390716,-2660.9719062627114,-4261.242022541367,6713.663152890962,128.92161034990403,-0.31066650870337753,32.60082522768406,145.37735621809776,32.60082522768406,-106.7973855140717,215.07646158897563,"{""AC"": -50, ""AC_35_P"": 49, ""AC_40_BP"": -50, ""AC_45_KO"": -430, ""AC_50_C"": 28, ""AC_50_CO"": -11, ""AC_50_C_2"": 34, ""AC_50_P_2"": 3, ""AC_60_C"": 44}",-50,-430,-50,-11,34,3,49,0,0,0,28,44
129014,179.42091107820622,91.31263424914482,869.5190603548915,86.95190603548915,86.95190603548915,173.9038120709783,0.46,-689.8148256810132,-2694.201415416112,-4627.484123431666,4870.492072096262,110.43942851010489,6.967204657952919,32.472734208309674,123.19219328528325,32.472734208309674,-79.98470137753623,179.42091107820622,"{""AC"": -60, ""AC_35_P"": 37, ""AC_40_BP"": -38, ""AC_45_KO"": -500, ""AC_45_P"": -5, ""AC_50_C"": 50, ""AC_50_CO"": -24, ""AC_50_C_2"": 29, ""AC_60_C"": 38}",-60,-500,-38,-24,29,0,37,0,-5,0,50,38
73203,200.6820027739211,48.119660528673876,899.1157321592793,89.91157321592793,89.91157321592793,179.82314643185586,0.462,-824.4715608108189,-2364.1043093508706,-4050.1801693997218,4841.3848370283085,118.23484669283921,-5.435887428783616,32.05548204433432,136.98053142939818,32.05548204433432,-95.34746064471155,200.6820027739211,"{""AC"": -65, ""AC_35_P"": 36, ""AC_40_BP"": -42, ""AC_45_KO"": -430, ""AC_50_C"": 45, ""AC_50_CO"": -25, ""AC_50_C_2"": 29, ""AC_50_P_2"": 3, ""AC_60_C"": 50}",-65,-430,-42,-25,29,3,36,0,0,0,45,50
109175,188.5007088223379,-6.05378521826259,964.9694925044458,96.49694925044459,96.49694925044459,192.99389850088917,0.504,-723.95,-2899.6105727287018,-4368.272934932946,5007.217331130196,116.1057088223379,7.513208822337901,31.65973419711562,128.17897150972678,31.65973419711562,-88.98374042810669,188.5007088223379,"{""AC"": -50, ""AC_35_P"": 48, ""AC_40_BP"": -46, ""AC_45_KO"": -450, ""AC_50_C"": 50, ""AC_50_CO"": 1, ""AC_50_C_2"": 26, ""AC_50_P"": -10, ""AC_60_C"": 6}",-50,-450,-46,1,26,0,48,0,0,-10,50,6
63040,165.71525732544904,-46.754027221586256,753.3769565102268,75.33769565102268,75.33769565102268,150.67539130204537,0.518,-646.0774938704508,-972.3616416034423,-1218.6046681811936,2187.586417970685,101.10750793840397,4.19588385783635,31.134785419370083,114.57695871917083,31.134785419370083,-71.14181179318633,165.71525732544904,"{""AC_40_BP"": -21, ""AC_40_P"": 42, ""AC_45_KO"": -100, ""AC_45_P"": 32, ""AC_50_CO"": -5, ""AC_50_C_2"": 13, ""AC_50_P_2"": 15, ""AC_60_C"": 5}",0,-100,-21,-5,13,15,0,42,32,0,0,5
117144,158.8110178240569,-305.1952346313662,864.2005013991716,86.42005013991715,86.42005013991715,172.8401002798343,0.598,-568.45,-792.4140886966783,-864.0301491971373,2487.9715065587916,101.9660178240569,16.698517824056893,30.33349275409833,108.7835052890776,30.33349275409833,-69.72153231586026,158.8110178240569,"{""AC"": -10, ""AC_35_P"": 29, ""AC_40_BP"": -46, ""AC_40_P"": 21, ""AC_45_KO"": -50, ""AC_50_C"": 12, ""AC_50_CO"": -2, ""AC_50_P"": 31, ""AC_50_P_2"": 7}",-10,-50,-46,-2,0,7,29,21,0,31,12,0
9541,240.11153837066456,-5.772842028963225,1093.6783795165882,109.36783795165881,109.36783795165881,218.73567590331763,0.506,-1034.5767078989293,-2272.1486678911115,-3510.0671680610894,6419.028289569022,136.65386758077165,-18.532638604067756,30.24111320999578,161.0407434878034,30.24111320999578,-127.90047655572657,240.11153837066456,"{""AC"": -55, ""AC_35_P"": 34, ""AC_40_BP"": -39, ""AC_45_KO"": -350, ""AC_50_C"": 39, ""AC_50_CO"": -9, ""AC_50_C_2"": 39, ""AC_50_P_2"": 19, ""AC_60_C"": 30}",-55,-350,-39,-9,39,19,34,0,0,0,39,30
56851,199.32870275075769,13.984903486437418,1047.3950058837265,104.73950058837265,104.73950058837265,209.4790011767453,0.498,-778.3938490557382,-3017.5885972742835,-4624.692760066108,6366.126956484706,121.48931784518386,4.730240486823135,30.199875098210633,134.22413515087763,30.199875098210633,-100.00926010154951,199.32870275075769,"{""AC"": -35, ""AC_35_P"": 35, ""AC_40_BP"": -50, ""AC_40_P"": 25, ""AC_45_KO"": -470, ""AC_50_C"": 23, ""AC_50_CO"": -7, ""AC_50_C_2"": 29, ""AC_60_C"": 32}",-35,-470,-50,-7,29,0,35,25,0,0,23,32
109254,249.03322715005277,15.850211817474246,1173.4167139138733,117.34167139138734,117.34167139138734,234.68334278277467,0.494,-1068.4519063544203,-2461.860185710936,-3743.862073286721,6506.269869891044,142.18803651461073,-18.079749438552312,30.094605501196057,166.27521398448494,30.094605501196057,-135.42142082993965,249.03322715005277,"{""AC"": -55, ""AC_35_P"": 44, ""AC_40_BP"": -41, ""AC_45_KO"": -370, ""AC_50_C"": 46, ""AC_50_CO"": -1, ""AC_50_C_2"": 40, ""AC_50_P_2"": 10, ""AC_60_C"": 14}",-55,-370,-41,-1,40,10,44,0,0,0,46,14
124933,233.9330041527271,1.7943222955018427,1071.8497237137742,107.18497237137743,107.18497237137743,214.36994474275485,0.498,-1003.2021227345303,-2436.27048025094,-3699.8972344769695,6668.097498145033,133.61279187927408,-16.86752653090548,29.86019955685886,156.97665492315625,29.86019955685886,-124.0524989022829,233.9330041527271,"{""AC"": -55, ""AC_35_P"": 32, ""AC_40_BP"": -50, ""AC_45_KO"": -370, ""AC_50_C"": 28, ""AC_50_CO"": -12, ""AC_50_C_2"": 35, ""AC_50_P_2"": 22, ""AC_60_C"": 50}",-55,-370,-50,-12,35,22,32,0,0,0,28,50
79097,181.66137773021651,-11.047406630783371,932.0904459912831,93.2090445991283,93.2090445991283,186.4180891982566,0.506,-704.3512121623296,-2850.7907502744442,-4135.682507845458,5541.513390858392,111.22625651398356,5.573574689634114,29.40417360630292,123.14155597231795,29.40417360630292,-87.63546990949419,181.66137773021651,"{""AC"": -35, ""AC_35_P"": 28, ""AC_40_BP"": -46, ""AC_45_KO"": -430, ""AC_50_C"": 24, ""AC_50_C_2"": 26, ""AC_50_P_2"": 17, ""AC_60_C"": 22}",-35,-430,-46,0,26,17,28,0,0,0,24,22
15809,213.11944450435996,-17.997955765299423,964.9860735728215,96.49860735728215,96.49860735728215,192.9972147145643,0.504,-903.8472762126864,-2014.9272819086386,-3252.674054527534,5053.810762604406,122.73471688309131,-12.842374548811648,29.293049393815913,143.8024288544051,29.293049393815913,-109.3409819060938,213.11944450435996,"{""AC"": -60, ""AC_35_P"": 46, ""AC_40_BP"": -50, ""AC_45_KO"": -320, ""AC_45_P"": -2, ""AC_50_C"": 40, ""AC_50_CO"": -10, ""AC_50_C_2"": 31, ""AC_60_C"": 34}",-60,-320,-50,-10,31,0,46,0,-2,0,40,34
58939,151.91786520631018,-44.74811966866099,717.6077256705629,71.76077256705629,71.76077256705629,143.52154513411259,0.524,-581.0705713842333,-1889.0154029190085,-2920.39890528053,2066.050042133007,93.81080806788685,6.65022236025186,28.876893215147042,104.92414349533445,28.876893215147042,-65.11055020680443,151.91786520631018,"{""AC"": -50, ""AC_35_P"": 37, ""AC_40_BP"": -33, ""AC_45_KO"": -310, ""AC_50_C"": 45, ""AC_50_CO"": -11, ""AC_50_C_2"": 10, ""AC_50_P_2"": -2, ""AC_60_C"": 22}",-50,-310,-33,-11,10,-2,37,0,0,0,45,22
