timestamp;buyer;seller;symbol;currency;price;quantity
200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;2
500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;2
2500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
5800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
5900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
9700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;2
9700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;3
10700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;6
10900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;5
11100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;3
15000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
16300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
16800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;5
16900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;5
19900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;4
20200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
20900;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
21500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;2
22700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
28100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;2
28500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
29200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;3
32500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;3
33700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;4
35600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
35700;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
37200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
39200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
39900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
40400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
43400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
43700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5013.0;4
44900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5013.0;3
45000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;3
45300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;3
47400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
48900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
