timestamp;buyer;seller;symbol;currency;price;quantity
0;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10005;9
100;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10006;11
400;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10006;12
500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10006;12
700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;6
700;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10006;12
900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;8
1000;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10003;7
1600;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10007;8
1700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;3
2300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;5
2500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;8
2500;SUBMISSION;;INTARIAN_PEPPER_ROOT;SEASHELLS;10008;9
5300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
5800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;5
6000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10006;2
6100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;8
7800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
8000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
8900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;2
12400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;2
15000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;3
15100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;5
15900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
17400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;4
18400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;4
21400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10008;2
21800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;8
