timestamp;buyer;seller;symbol;currency;price;quantity
1200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
2000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
3700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;5
7700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
8000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
8600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
12900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;4
13800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;5
14500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;4
14600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;2
15300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;4
18600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
22800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;5
24800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;5
27500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
27900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
28700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
29100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
32000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
32600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
33800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
34400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4990.0;3
34500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;4
36700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;5
38100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
39600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
40400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
