timestamp;buyer;seller;symbol;currency;price;quantity
700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
1300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
2800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
4300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;4
4400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
10800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;3
12200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
15000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5007.0;5
15200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;2
18400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
18700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5004.0;3
19600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4999.0;3
19700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;5
25200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
27300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;5
28500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
29400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
29600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
30000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;3
30800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;2
33200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;5
34100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
38300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;5
39300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;2
44600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
46100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;4
48800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5012.0;3
49400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;10000.0;4
49800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
49800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
51000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
52000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
56300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;3
58800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;3
60900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;3
62800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
63300;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
63300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5019.0;4
64300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;5
64400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;5
65600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;5
69100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;3
71600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
71800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;2
72000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;3
73800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
74300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
76200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;4
76300;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
76900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;3
80400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;5
87700;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
88500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
91100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
93500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;3
95800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;3
99500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
100100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;2
103000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
103000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;4
107400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;5
108900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;4
112100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
112600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;4
116800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5007.0;4
120100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5016.0;5
120600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
