run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
91226,260.7296668114719,14.787194863567606,1260.30545389426,126.030545389426,126.030545389426,252.061090778852,0.5,-1053.2245246953287,-2421.0838516929934,-3033.3629370411063,11862.193266288068,155.40721434193898,-2.576464362360298,39.73071541245957,176.56080422934892,39.73071541245957,-128.60700975178628,260.7296668114719,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -240, ""AC_50_C"": 45, ""AC_50_CO"": -18, ""AC_50_C_2"": 30, ""AC_50_P_2"": 40, ""AC_60_C"": 38}",-50,-240,-50,-18,30,40,50,0,0,0,45,38
107902,253.39830601408454,-11.121913873462063,1218.878329829132,121.88783298291321,121.88783298291321,243.77566596582642,0.502,-1024.9994770220412,-2303.0452957929506,-2872.4587746190714,11581.343929400817,150.89835831188043,-2.8515632414257652,38.70446796932177,171.67637391725418,38.70446796932177,-124.73939622433898,253.39830601408454,"{""AC"": -55, ""AC_35_P"": 49, ""AC_40_BP"": -46, ""AC_45_KO"": -230, ""AC_50_C"": 50, ""AC_50_CO"": -22, ""AC_50_C_2"": 32, ""AC_50_P_2"": 34, ""AC_60_C"": 40}",-55,-230,-46,-22,32,34,49,0,0,0,50,40
149435,231.66354060733048,-17.201172926511433,1095.4945229793727,109.54945229793728,109.54945229793728,219.09890459587456,0.506,-922.0711701481588,-2297.6596204254442,-2889.4807357945024,9295.46654281556,139.4564235925146,1.1457480702907787,38.57813893613802,158.17261902543822,38.57813893613802,-108.4037042276465,231.66354060733048,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -240, ""AC_50_C"": 48, ""AC_50_CO"": -20, ""AC_50_C_2"": 22, ""AC_50_P_2"": 34, ""AC_60_C"": 35}",-50,-240,-50,-20,22,34,50,0,0,0,48,35
123450,261.41629004723615,-16.171240532306683,1194.3961562291381,119.4396156229138,119.4396156229138,238.8792312458276,0.508,-1088.9486603717792,-2197.676124900839,-2749.4084367785335,8519.237742798487,152.52142401005824,-10.820875045708647,38.354183180012384,177.10895312291873,38.354183180012384,-130.26049066862245,261.41629004723615,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -46, ""AC_45_KO"": -220, ""AC_50_C"": 47, ""AC_50_CO"": -22, ""AC_50_C_2"": 34, ""AC_50_P_2"": 38, ""AC_60_C"": 39}",-60,-220,-46,-22,34,38,50,0,0,0,47,39
102453,263.07306428351495,-10.201511435240604,1267.4838058756527,126.74838058756526,126.74838058756526,253.49676117513053,0.504,-1078.5529801423513,-2392.7824587655996,-2966.4078395961274,11568.393929400812,155.21776626927982,-6.565180752072877,37.91592696837962,177.45832012950606,37.91592696837962,-133.31356133963814,263.07306428351495,"{""AC"": -55, ""AC_35_P"": 50, ""AC_40_BP"": -48, ""AC_45_KO"": -240, ""AC_50_C"": 50, ""AC_50_CO"": -16, ""AC_50_C_2"": 32, ""AC_50_P_2"": 34, ""AC_60_C"": 34}",-55,-240,-48,-16,32,34,50,0,0,0,50,34
103327,275.1378586543,7.8895300429256086,1363.3884235098224,136.33884235098225,136.33884235098225,272.6776847019645,0.496,-1127.818138548817,-2661.509345258409,-3330.4568593919685,13017.93036135197,162.35604479941827,-6.816675982904258,37.79571669648632,184.66224113911358,37.79571669648632,-143.1555183338865,275.1378586543,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -270, ""AC_50_C"": 47, ""AC_50_CO"": -14, ""AC_50_C_2"": 38, ""AC_50_P_2"": 40, ""AC_60_C"": 30}",-50,-270,-50,-14,38,40,50,0,0,0,47,30
104441,242.88587395945618,-10.489475769873195,1161.9646708278458,116.19646708278458,116.19646708278458,232.39293416556916,0.502,-980.2090809552042,-2313.1329141784377,-2923.1766578621873,10173.082497449657,144.86496586393577,-2.166396279344866,37.756278274783256,164.8263031409998,37.756278274783256,-118.36286336212945,242.88587395945618,"{""AC"": -45, ""AC_35_P"": 50, ""AC_40_BP"": -46, ""AC_45_KO"": -240, ""AC_50_C"": 34, ""AC_50_CO"": -16, ""AC_50_C_2"": 26, ""AC_50_P_2"": 38, ""AC_60_C"": 40}",-45,-240,-46,-16,26,38,50,0,0,0,34,40
117403,253.55463382852588,23.73077174323066,1257.0974367444508,125.70974367444508,125.70974367444508,251.41948734889016,0.49,-1021.5899265195579,-2937.7782685409775,-3746.666665269123,11058.097185411407,151.39564117657008,-1.8428478013636038,37.461273013369656,171.04770158393669,37.461273013369656,-127.55259147580868,253.55463382852588,"{""AC"": -45, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -330, ""AC_50_C"": 49, ""AC_50_CO"": -14, ""AC_50_C_2"": 34, ""AC_50_P_2"": 40, ""AC_60_C"": 20}",-45,-330,-50,-14,34,40,50,0,0,0,49,20
64212,239.9305423876013,0.21375268587752316,1165.8082527943925,116.58082527943925,116.58082527943925,233.1616505588785,0.5,-961.4689150273467,-2453.5736366542296,-3047.546196990538,10119.481230777306,143.78365088486663,-0.43668636923538884,37.419792493779674,162.71189031637414,37.419792493779674,-117.01751164867464,239.9305423876013,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -260, ""AC_50_C"": 50, ""AC_50_CO"": -12, ""AC_50_C_2"": 30, ""AC_50_P_2"": 28, ""AC_60_C"": 22}",-50,-260,-50,-12,30,28,50,0,0,0,50,22
141660,261.8519465769993,-65.38755318908932,1213.232358966609,121.32323589666089,121.32323589666089,242.64647179332178,0.514,-1092.4108730047253,-2287.933356700861,-2837.3858784206964,9337.382557002791,152.61085927652675,-11.250771674182033,37.328697677960065,176.9005939525978,37.328697677960065,-132.57400757084292,261.8519465769993,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -230, ""AC_50_C"": 50, ""AC_50_CO"": -18, ""AC_50_C_2"": 34, ""AC_50_P_2"": 34, ""AC_60_C"": 34}",-60,-230,-50,-18,34,34,50,0,0,0,50,34
148098,257.34890973078063,-48.82013224991783,1214.2327738952347,121.42327738952346,121.42327738952346,242.84655477904693,0.51,-1062.116586687861,-2338.568570483721,-2914.4326058403913,10553.277974766712,151.13725106199453,-8.180236941184603,37.319783032839766,173.88726104900672,37.319783032839766,-129.60351433070807,257.34890973078063,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -240, ""AC_50_C"": 50, ""AC_50_CO"": -22, ""AC_50_C_2"": 28, ""AC_50_P_2"": 34, ""AC_60_C"": 45}",-60,-240,-50,-22,28,34,50,0,0,0,50,45
4198,214.63338926584407,-6.942918523920241,1072.5642873519741,107.25642873519742,107.25642873519742,214.51285747039483,0.504,-824.5830836112644,-2205.996728908849,-2727.5090279698898,10485.00556766456,132.17508090471762,8.487618363027963,37.31771235655571,146.59012790148148,37.31771235655571,-98.76881037216945,214.63338926584407,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -48, ""AC_45_KO"": -230, ""AC_50_C"": 50, ""AC_50_CO"": -20, ""AC_50_C_2"": 28, ""AC_50_P_2"": 20, ""AC_60_C"": 32}",-50,-230,-48,-20,28,20,50,0,0,0,50,32
56213,265.02419068121384,-24.740572543590304,1262.7171202882025,126.27171202882025,126.27171202882025,252.5434240576405,0.508,-1097.3160819286168,-2545.8669647466722,-3205.135703568547,11307.092662728457,155.29258248835214,-9.304829800940354,37.290922377511194,178.59045857757792,37.290922377511194,-135.5765418297606,265.02419068121384,"{""AC"": -60, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -270, ""AC_50_C"": 48, ""AC_50_CO"": -24, ""AC_50_C_2"": 36, ""AC_50_P_2"": 36, ""AC_60_C"": 46}",-60,-270,-50,-24,36,36,50,0,0,0,48,46
104785,254.9387678257394,-0.9851074344818471,1216.0403474402417,121.60403474402418,121.60403474402418,243.20806948804835,0.5,-1045.8985899085842,-2274.9086884789876,-2862.404229175284,11093.448452083761,150.34890883488097,-6.5358796514066455,37.2519619674397,172.24282964430415,37.2519619674397,-128.13991439543082,254.9387678257394,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -36, ""AC_45_KO"": -230, ""AC_50_C"": 49, ""AC_50_CO"": -20, ""AC_50_C_2"": 30, ""AC_50_P_2"": 38, ""AC_60_C"": 34}",-50,-230,-36,-20,30,38,50,0,0,0,49,34
113440,246.74795173572272,-0.43157940975487463,1159.8924060527584,115.98924060527584,115.98924060527584,231.97848121055168,0.502,-1010.1527426259778,-2526.440890109395,-3203.4059243690235,9366.184486787894,145.73267747312494,-5.790233920771726,37.23042003918814,167.24300445310485,37.23042003918814,-121.77947452604757,246.74795173572272,"{""AC"": -50, ""AC_35_P"": 47, ""AC_40_BP"": -50, ""AC_45_KO"": -270, ""AC_50_C"": 47, ""AC_50_CO"": -18, ""AC_50_C_2"": 32, ""AC_50_P_2"": 40, ""AC_60_C"": 28}",-50,-270,-50,-18,32,40,47,0,0,0,47,28
76242,272.60805281485733,14.260694506545917,1354.3580894012605,135.43580894012604,135.43580894012604,270.8716178802521,0.492,-1117.7766815290634,-2688.423462788154,-3384.3182426556887,13181.951501781765,160.83038466195097,-6.8361175674085075,37.2236461154348,182.86026650337266,37.2236461154348,-142.27192650753454,272.60805281485733,"{""AC"": -55, ""AC_35_P"": 50, ""AC_40_BP"": -48, ""AC_45_KO"": -280, ""AC_50_C"": 50, ""AC_50_CO"": -22, ""AC_50_C_2"": 42, ""AC_50_P_2"": 38, ""AC_60_C"": 38}",-55,-280,-48,-22,42,38,50,0,0,0,50,38
64545,243.27493605073175,7.95011657372504,1250.8666825577134,125.08666825577134,125.08666825577134,250.1733365115427,0.496,-956.7692264169273,-2682.9384722869136,-3368.8978921842777,12405.835547147664,147.59801340903903,4.082629446499936,37.21621796030699,164.16480766594256,37.21621796030699,-121.0040388092714,243.27493605073175,"{""AC"": -50, ""AC_35_P"": 49, ""AC_40_BP"": -50, ""AC_45_KO"": -290, ""AC_50_C"": 49, ""AC_50_CO"": -20, ""AC_50_C_2"": 38, ""AC_50_P_2"": 30, ""AC_60_C"": 32}",-50,-290,-50,-20,38,30,49,0,0,0,49,32
53841,249.9680535521843,-16.334210422784224,1163.8890757718273,116.38890757718272,116.38890757718272,232.77781515436544,0.508,-1030.653324865672,-2387.911697742459,-3017.0610669952175,8867.114009470846,146.9027210656171,-7.695277664233686,37.175601033742154,169.33816041460503,37.175601033742154,-124.0841852414164,249.9680535521843,"{""AC"": -50, ""AC_35_P"": 48, ""AC_40_BP"": -44, ""AC_45_KO"": -250, ""AC_50_C"": 50, ""AC_50_CO"": -16, ""AC_50_C_2"": 30, ""AC_50_P_2"": 40, ""AC_60_C"": 23}",-50,-250,-44,-16,30,40,48,0,0,0,50,23
78341,240.25298789949616,-1.9059683244415737,1170.380493301653,117.0380493301653,117.0380493301653,234.0760986603306,0.502,-963.7466824026709,-2503.3384068209784,-3155.8741906338923,10519.331834336914,143.87831965922908,-0.6836827011715627,37.171960874012875,162.80614144682127,37.171960874012875,-117.72173203133686,240.25298789949616,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -270, ""AC_50_C"": 48, ""AC_50_CO"": -18, ""AC_50_C_2"": 24, ""AC_50_P_2"": 34, ""AC_60_C"": 35}",-50,-270,-50,-18,24,34,50,0,0,0,48,35
51851,241.8274591966264,-0.6370395764770933,1138.0691492144701,113.80691492144702,113.80691492144702,227.61382984289403,0.502,-985.1863274661893,-2382.742397179737,-3022.2486190376185,10017.081230777309,143.30882645000747,-4.469122669920921,37.14605261597449,164.11641409295515,37.14605261597449,-118.27603759136794,241.8274591966264,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -44, ""AC_45_KO"": -250, ""AC_50_C"": 48, ""AC_50_CO"": -24, ""AC_50_C_2"": 30, ""AC_50_P_2"": 38, ""AC_60_C"": 36}",-50,-250,-44,-24,30,38,50,0,0,0,48,36
106107,231.93057771320102,10.347750038153492,1122.8008498299298,112.28008498299297,112.28008498299297,224.56016996598595,0.498,-924.3936297716876,-2317.583671978357,-2892.449002059371,10313.077371207099,139.49121473603225,0.8321702702791072,37.13149075595139,157.6408749788684,37.13149075595139,-111.44791471271387,231.93057771320102,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -48, ""AC_45_KO"": -240, ""AC_50_C"": 47, ""AC_50_CO"": -20, ""AC_50_C_2"": 34, ""AC_50_P_2"": 28, ""AC_60_C"": 31}",-50,-240,-48,-20,34,28,50,0,0,0,47,31
74506,223.4133896987379,-4.005052476482671,1083.4331723629257,108.34331723629256,108.34331723629256,216.68663447258513,0.502,-880.8986687249973,-2272.57016809129,-2828.3388916591325,9828.587020132607,135.32352282623816,3.1887225174885714,37.106930771842016,152.28262695341488,37.106930771842016,-105.15459471880399,223.4133896987379,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -240, ""AC_50_C"": 46, ""AC_50_CO"": -18, ""AC_50_C_2"": 24, ""AC_50_P_2"": 26, ""AC_60_C"": 35}",-50,-240,-50,-18,24,26,50,0,0,0,46,35
67778,224.41588629630726,-23.132130289745135,1091.6242195804373,109.16242195804372,109.16242195804372,218.32484391608745,0.508,-884.9982435521958,-2541.6965929171092,-3207.013483051248,8452.570461938893,135.91606194108766,3.1663254082583023,37.08493878445604,152.87536862918654,37.08493878445604,-105.99609654978542,224.41588629630726,"{""AC"": -45, ""AC_35_P"": 50, ""AC_40_BP"": -48, ""AC_45_KO"": -290, ""AC_50_C"": 43, ""AC_50_CO"": -10, ""AC_50_C_2"": 26, ""AC_50_P_2"": 28, ""AC_60_C"": 20}",-45,-290,-48,-10,26,28,50,0,0,0,43,20
136853,252.6577686606262,-16.961296122432145,1291.1130993284444,129.11130993284445,129.11130993284445,258.2226198656889,0.502,-1007.0313159369051,-2493.6173488265335,-3118.4779307256695,13382.254698239223,151.95463706693567,0.8999396763999243,37.04741630366823,170.02837538056986,37.04741630366823,-128.21137025644452,252.6577686606262,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_50_C"": 48, ""AC_50_CO"": -22, ""AC_50_C_2"": 36, ""AC_50_P_2"": 34, ""AC_60_C"": 39}",-50,-250,-50,-22,36,34,50,0,0,0,48,39
66030,240.4980710090371,-15.3155487238933,1227.66563575478,122.76656357547799,122.76656357547799,245.53312715095598,0.504,-947.1335922231252,-2383.883671978357,-2958.749002059371,12581.811813820019,145.78471178672456,3.7146729532557856,37.044750387829325,162.44975050401132,37.044750387829325,-119.0518906222222,240.4980710090371,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -240, ""AC_50_C"": 48, ""AC_50_CO"": -20, ""AC_50_C_2"": 34, ""AC_50_P_2"": 28, ""AC_60_C"": 36}",-50,-240,-50,-20,34,28,50,0,0,0,48,36
