timestamp;buyer;seller;symbol;currency;price;quantity
1700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;5
3300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;4
3600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
4300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
6800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;3
12500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
15300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5017.0;5
16000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5017.0;3
16900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
17300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5004.0;2
17900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5003.0;5
18300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5018.0;5
22800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
23300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5005.0;3
23700;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
24300;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
29700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;2
31600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;2
33600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
35900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;5
36000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5010.0;5
37400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
37900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
38600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5011.0;5
41500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5026.0;4
42200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5014.0;4
43700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5029.0;3
44700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5028.0;5
45300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5015.0;2
45500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5027.0;5
46000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
48300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;3
48600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5008.0;3
49000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
57300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5007.0;2
57500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;2
60600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;5
61200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
62900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5016.0;5
66200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;5
67800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5008.0;5
68200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;2
68400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5020.0;2
68900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
70100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5023.0;3
70800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
72400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5022.0;4
73300;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
74000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5006.0;3
78000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5021.0;4
78300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5007.0;3
83500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
87900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
95700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5016.0;3
95900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5016.0;5
101800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
101900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5015.0;4
106000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
106600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
