timestamp;buyer;seller;symbol;currency;price;quantity
1800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
1900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5007.0;2
2000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
2500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;4
3700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
5100;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
5400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;2
7000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
8800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
9700;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
11300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4987.0;4
12300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4997.0;2
16500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
17000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;2
17500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;3
18800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;2
20400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;5
21800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5004.0;3
22000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
24300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
24700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;5
25900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;2
29300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;2
29400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4990.0;2
29600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;2
30800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;5
31500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
31500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;3
31900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
33400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
33600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;4
34000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
34900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
35100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;5
36300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5011.0;2
37200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
39500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
42400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
44200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;3
44200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4997.0;2
46400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;3
48200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5000.0;2
48500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
49000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5002.0;4
50400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
54200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
55800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5009.0;4
55900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5021.0;4
56200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
57300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5012.0;3
57500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
58200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5013.0;2
58800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5026.0;2
59900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
