timestamp;buyer;seller;symbol;currency;price;quantity
1000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
2300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;2
4000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;3
5800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;5
10400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;2
12700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5001.0;4
13400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;4
14800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5002.0;5
15300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
16200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5002.0;5
16700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5002.0;4
19900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
24400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;2
24500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
25400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4986.0;2
26500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
35900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;5
36800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;4
37000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
37300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;2
40400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4986.0;5
45400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
46800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
46800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;3
48700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
48800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4988.0;4
52300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
55000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4995.0;3
56700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4984.0;2
57400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4985.0;5
