timestamp;buyer;seller;symbol;currency;price;quantity
300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
3400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;5
3500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
3800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;5
6300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
10700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
10900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;4
11400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;5
12100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
17800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;3
22500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
26400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
28900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;5
30700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;5
31800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;4
34800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;2
37600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5009.0;2
38200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
39700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;4
41500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4994.0;3
41600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5007.0;3
43900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
45400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;4
49000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
49100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
50100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;2
50400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5013.0;5
59100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;7
59600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;3
60900;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
60900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;5
62500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;2
63200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;3
63400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
