timestamp;buyer;seller;symbol;currency;price;quantity
1600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;2
2600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
3000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5007.0;3
5400;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
7200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;2
8200;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;3
9900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;5
10700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
15000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
16300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
16900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
17300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
19000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4995.0;2
19800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
22600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;2
27800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5002.0;2
28400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;3
28600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5001.0;3
28900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5008.0;5
29700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
30200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;2
32200;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
34800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5010.0;3
37700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
40900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4999.0;5
41600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;5001.0;3
41700;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
42000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5014.0;5
42800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
43000;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4998.0;3
43500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4996.0;5
44800;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
45600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
47600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
48500;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
48500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;4
51400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5004.0;5
54800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
54800;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5003.0;5
57600;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
58300;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4990.0;2
61100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;3
61700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;5
61900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4992.0;4
64900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5001.0;4
65000;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
65100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4987.0;2
67900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;5
68100;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
73200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
74200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
76800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4984.0;4
77800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
82000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;3
83700;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4996.0;3
85500;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
87400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
90200;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4990.0;5
90900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;4
92500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5002.0;4
93900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;3
96400;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4998.0;4
102600;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
103800;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4983.0;5
110000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4998.0;5
110400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4983.0;5
114500;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4984.0;3
115400;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4983.0;5
117400;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;8
117900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;8
122500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5000.0;4
122600;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4987.0;3
124000;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;5
124100;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4989.0;2
124900;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
125000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;4
126800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;3
129300;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;7
129900;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;4
130200;BOT_MAKER;BOT_TAKER;EMERALDS;XIRECS;9992.0;6
130900;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4991.0;5
131700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;3
132700;BOT_MAKER;BOT_TAKER;TOMATOES;XIRECS;4993.0;5
134800;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;6
135100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;4999.0;4
138300;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;5
139100;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;3
140000;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5004.0;4
141500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;5
142100;BOT_TAKER;BOT_MAKER;EMERALDS;XIRECS;10008.0;4
143300;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;4
143500;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5006.0;4
147600;BOT_TAKER;BOT_MAKER;TOMATOES;XIRECS;5005.0;4
