bot,family,sample_id,day,total_pnl,total_fills,path_mode,block_steps,passive_fill_prob,passive_qty_scale,aggressive_slip_prob,aggressive_slip_ticks,ASH_COATED_OSMIUM_pnl,INTARIAN_PEPPER_ROOT_pnl,ASH_COATED_OSMIUM_position,INTARIAN_PEPPER_ROOT_position
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_001,-2,96098.5,824,original,0,0.986919,0.997326,0.010441,1,16414.5,79684.0,39,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_001,-1,95488.0,788,original,0,0.958841,0.994906,0.003523,1,16181.0,79307.0,18,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_001,0,96979.0,827,original,0,0.994257,0.987945,0.018962,1,17584.0,79395.0,-23,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_002,-2,95777.0,823,original,0,0.970611,0.984013,0.003598,1,16093.0,79684.0,40,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_002,-1,95001.0,783,original,0,0.942779,0.981812,0.029385,1,15694.0,79307.0,19,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,original_noise,original_noise_002,0,96057.0,819,original,0,0.961271,0.963755,0.024511,1,16673.0,79384.0,-20,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_001,-2,27437.0,831,bootstrap,211,1.0,1.0,0.0,1,17969.0,9468.0,15,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_001,-1,-24305.0,775,bootstrap,362,1.0,1.0,0.0,1,16383.0,-40688.0,-9,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_001,0,-5424.5,827,bootstrap,351,1.0,1.0,0.0,1,20832.5,-26257.0,-39,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_002,-2,50318.0,831,bootstrap,218,1.0,1.0,0.0,1,17614.0,32704.0,10,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_002,-1,21587.0,896,bootstrap,433,1.0,1.0,0.0,1,17124.0,4463.0,7,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_path,bootstrap_path_002,0,11371.0,860,bootstrap,361,1.0,1.0,0.0,1,18316.0,-6945.0,22,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,-2,-38059.0,844,bootstrap,338,0.893926,0.963663,0.058819,1,16075.0,-54134.0,-4,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,-1,43397.0,873,bootstrap,289,0.930775,0.944545,0.014145,1,15526.0,27871.0,1,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_001,0,-36735.0,812,bootstrap,340,0.942235,0.949862,0.042385,1,17258.0,-53993.0,-4,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_002,-2,-16460.5,742,bootstrap,348,0.892647,0.872683,0.036334,1,14203.5,-30664.0,-11,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_002,-1,10105.0,788,bootstrap,405,0.882646,0.956627,0.01607,1,15090.0,-4985.0,-12,80
TradervR1_lab_r09_06_p_carry_defense_a_quality_guard,bootstrap_balanced,bootstrap_balanced_002,0,142387.0,909,bootstrap,380,0.958946,0.919056,0.078959,1,18312.0,124075.0,-43,80
TradervR1_34_1,original_noise,original_noise_001,-2,95398.0,730,original,0,0.986919,0.997326,0.010441,1,15714.0,79684.0,42,80
TradervR1_34_1,original_noise,original_noise_001,-1,94961.0,687,original,0,0.958841,0.994906,0.003523,1,15638.0,79323.0,15,80
TradervR1_34_1,original_noise,original_noise_001,0,95850.0,714,original,0,0.994257,0.987945,0.018962,1,16453.0,79397.0,-21,80
TradervR1_34_1,original_noise,original_noise_002,-2,95065.0,728,original,0,0.970611,0.984013,0.003598,1,15381.0,79684.0,38,80
TradervR1_34_1,original_noise,original_noise_002,-1,94442.0,677,original,0,0.942779,0.981812,0.029385,1,15119.0,79323.0,14,80
TradervR1_34_1,original_noise,original_noise_002,0,95203.0,709,original,0,0.961271,0.963755,0.024511,1,15806.0,79397.0,-13,80
TradervR1_34_1,bootstrap_path,bootstrap_path_001,-2,26756.0,730,bootstrap,211,1.0,1.0,0.0,1,17288.0,9468.0,12,80
TradervR1_34_1,bootstrap_path,bootstrap_path_001,-1,-24851.0,663,bootstrap,362,1.0,1.0,0.0,1,15837.0,-40688.0,-11,80
TradervR1_34_1,bootstrap_path,bootstrap_path_001,0,-7084.0,717,bootstrap,351,1.0,1.0,0.0,1,19173.0,-26257.0,-24,80
TradervR1_34_1,bootstrap_path,bootstrap_path_002,-2,49274.0,714,bootstrap,218,1.0,1.0,0.0,1,16570.0,32704.0,8,80
TradervR1_34_1,bootstrap_path,bootstrap_path_002,-1,21028.0,784,bootstrap,433,1.0,1.0,0.0,1,16578.0,4450.0,10,80
TradervR1_34_1,bootstrap_path,bootstrap_path_002,0,10340.0,727,bootstrap,361,1.0,1.0,0.0,1,17285.0,-6945.0,18,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,-2,-38694.0,740,bootstrap,338,0.893926,0.963663,0.058819,1,15426.0,-54120.0,-6,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,-1,51730.0,751,bootstrap,289,0.930775,0.944545,0.014145,1,14692.0,37038.0,4,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_001,0,-37594.0,706,bootstrap,340,0.942235,0.949862,0.042385,1,16404.0,-53998.0,-8,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,-2,-16500.5,662,bootstrap,348,0.892647,0.872683,0.036334,1,14163.5,-30664.0,-13,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,-1,9404.0,657,bootstrap,405,0.882646,0.956627,0.01607,1,14386.0,-4982.0,-12,80
TradervR1_34_1,bootstrap_balanced,bootstrap_balanced_002,0,139181.0,795,bootstrap,380,0.958946,0.919056,0.078959,1,17437.0,121744.0,-42,80
